breakthrough_date,breakthrough_price,broke_ma_count,broke_p0_count,final_gain,held_ma120,held_ma120_days,held_p0,held_p0_days,ma120_at_breakthrough,max_gain,min_deviation_ma,min_deviation_p0,success,ts_code
20250729,57.71,2,2,16.37,False,8,False,8,57.12,19.56,-3.28,-4.42,False,sz300724
20240926,12.56,5,6,-3.98,False,5,False,4,12.44,13.38,-3.61,-5.65,False,sz000610
20240820,2.12,0,3,8.48,True,10,False,7,2.06,8.48,0.0,-2.83,False,sz002303
20251125,68.13,0,0,9.6,True,10,True,10,67.86,9.6,0.0,0.0,False,sz001389
20240821,4.85,8,9,-0.21,False,2,False,1,4.83,0.21,-6.89,-7.42,False,sz300176
20240930,12.95,7,7,26.8,False,3,False,3,12.52,26.8,-8.25,-11.43,True,sz300411
20240924,4792.53,0,0,25.87,True,10,True,10,4591.79,44.93,0.0,0.0,True,sz399437
20240927,9.93,0,2,1.31,True,10,False,8,9.8,10.78,0.0,-0.1,False,sz002780
20240809,2.93,6,7,-17.75,False,4,False,3,2.89,20.82,-16.12,-17.75,False,sz000509
20241113,11.51,0,6,1.74,True,10,False,4,11.26,1.74,0.0,-3.91,False,sz002867
20240905,2.54,10,10,-3.54,False,0,False,0,2.53,0.0,-3.77,-5.12,False,sz000813
20251111,30.95,7,10,-16.87,False,3,False,0,28.72,0.0,-10.29,-18.58,False,sz300927
20240923,5.38,0,2,7.99,True,10,False,8,5.3,27.88,0.0,-0.74,False,sz300221
20240930,11.06,0,5,5.79,True,10,False,5,9.88,9.31,0.0,-6.15,False,sz300092
20240830,18.56,10,10,-16.06,False,0,False,0,18.53,0.0,-13.97,-16.06,False,sz002829
20240930,5.42,0,9,-5.9,True,10,False,1,5.01,3.5,0.0,-7.38,False,sz002054
20240930,5.17,5,9,-6.0,False,5,False,1,4.99,4.26,-1.31,-6.0,False,sz002360
20260109,51.7,8,9,-4.72,False,2,False,1,50.39,4.45,-7.07,-8.57,False,sz301316
20251110,25.69,10,10,-3.81,False,0,False,0,25.51,0.0,-8.59,-8.06,False,sz300747
20240731,9.12,9,10,-8.44,False,1,False,0,8.93,0.0,-7.63,-8.55,False,sz002533
20240731,1316.12,5,10,-0.79,False,5,False,0,1278.01,0.0,-1.49,-3.93,False,sz399249
20240823,11.97,5,8,-5.43,False,5,False,2,11.52,9.44,-6.03,-10.44,False,sz000020
20250624,67.19,0,8,-3.3,True,10,False,2,61.81,0.25,0.0,-4.33,False,sz300969
20250812,32.96,0,0,22.66,True,10,True,10,31.15,32.13,0.0,0.0,True,sz003019
20250624,28.71,0,0,40.75,True,10,True,10,28.51,40.75,0.0,0.0,True,sz001359
20240924,3.18,0,0,10.06,True,10,True,10,3.13,22.01,0.0,0.0,False,sz002160
20240927,11.58,0,0,3.8,True,10,True,10,11.21,15.28,0.0,0.0,False,sz002733
20240731,8.38,3,9,-3.46,False,7,False,1,8.1,0.72,-1.36,-3.46,False,sz000969
20240930,12.32,7,9,-6.9,False,3,False,1,11.75,9.82,-4.9,-10.71,False,sz002407
20250724,20.72,1,2,1.5,False,9,False,8,20.57,1.79,-0.63,-1.35,False,sz002952
20250807,31.25,0,1,0.96,True,10,False,9,30.31,7.23,0.0,-0.06,False,sz301091
20240927,1989.23,0,0,12.36,True,10,True,10,1868.68,23.34,0.0,0.0,False,sz399654
20240801,7.03,10,10,-1.0,False,0,False,0,6.93,0.0,-5.99,-6.83,False,sz002449
20240926,2.51,0,0,1.19,True,10,True,10,2.45,12.73,0.0,0.0,False,sz000927
20260320,28.21,2,4,-4.47,False,8,False,6,28.17,9.46,-2.76,-4.47,False,sz300813
20240904,6.55,10,10,-2.14,False,0,False,0,6.49,0.0,-4.12,-5.65,False,sz002580
20240926,4.47,0,0,18.12,True,10,True,10,4.43,39.6,0.0,0.0,False,sz300315
20240806,4.32,2,2,-1.62,False,8,False,8,4.26,34.03,-1.22,-1.62,False,sz000597
20240823,2.87,9,10,-14.29,False,1,False,0,2.69,0.0,-9.15,-14.98,False,sz002084
20240920,11.98,1,1,22.54,False,9,False,9,11.96,42.4,-0.3,-0.5,True,sz300525
20250625,120.97,4,5,-1.1,False,6,False,5,119.34,4.55,-2.24,-3.49,False,sz300870
20240912,5.01,0,1,21.96,True,10,False,9,4.84,21.96,0.0,-1.4,True,sz002279
20250625,5.11,0,2,3.33,True,10,False,8,5.08,3.72,0.0,-0.39,False,sz301175
20251125,31.98,10,10,-2.47,False,0,False,0,31.21,0.0,-2.74,-3.75,False,sz301388
20240801,11.31,9,10,-8.58,False,1,False,0,11.17,0.0,-9.03,-9.02,False,sz002237
20251229,26.59,0,2,20.65,True,10,False,8,25.12,20.65,0.0,-1.02,True,sz300773
20240930,3.44,1,8,2.03,False,9,False,2,3.16,9.01,-0.49,-9.59,False,sz002354
20250723,14.24,0,4,2.11,True,10,False,6,13.69,4.49,0.0,-0.56,False,sz300894
20260407,31.06,3,4,1.55,False,5,False,4,30.86,2.41,-1.16,-0.93,False,sz001259
20240930,4.14,9,9,-6.52,False,1,False,1,4.04,2.42,-4.03,-7.0,False,sz001896
20250905,19.14,0,0,17.29,True,10,True,10,17.42,25.65,0.0,0.0,False,sz301016
20241024,2.03,0,0,22.17,True,10,True,10,1.95,22.17,0.0,0.0,True,sz000609
20240827,3.51,3,6,10.26,False,7,False,4,3.45,10.26,-1.46,-3.7,False,sz002480
20240801,14.29,8,10,-10.43,False,2,False,0,13.53,0.0,-7.15,-10.99,False,sz300446
20250729,92.94,3,9,1.55,False,7,False,1,90.24,1.55,-1.38,-4.23,False,sz301191
20250905,11.59,0,0,2.24,True,10,True,10,11.48,4.66,0.0,0.0,False,sz001217
20240926,7.62,0,0,25.84,True,10,True,10,7.57,29.25,0.0,0.0,True,sz300121
20250701,11.05,2,2,2.81,False,8,False,8,11.04,4.98,-1.16,-1.09,False,sz301058
20240927,7.82,0,1,1.15,True,10,False,9,7.57,13.55,0.0,-1.79,False,sz002853
20240821,3.76,10,10,-10.37,False,0,False,0,3.75,0.0,-11.1,-11.97,False,sz300276
20251124,15.45,0,0,16.63,True,10,True,10,15.3,16.63,0.0,0.0,False,sz300697
20240731,5.34,10,10,-6.74,False,0,False,0,5.11,0.0,-4.12,-7.87,False,sz002379
20240926,10.12,0,0,7.31,True,10,True,10,9.85,13.63,0.0,0.0,False,sz002830
20240830,9.84,1,1,5.89,False,9,False,9,9.72,20.02,-2.47,-3.66,False,sz300238
20241016,3.53,0,0,20.96,True,10,True,10,3.41,20.96,0.0,0.0,True,sz002564
20240830,2.33,9,10,-16.31,False,1,False,0,2.27,0.0,-10.68,-16.31,False,sz002650
20241206,12.24,1,1,9.89,False,9,False,9,12.21,9.89,-0.18,-0.41,False,sz002003
20240912,6.64,0,0,19.58,True,10,True,10,6.53,19.58,0.0,0.0,False,sz002799
20240926,8.23,0,0,0.97,True,10,True,10,8.04,11.78,0.0,0.0,False,sz002203
20240930,52.49,0,0,24.67,True,10,True,10,44.37,24.67,0.0,0.0,True,sz300496
20260106,54.97,1,1,21.7,False,9,False,9,54.87,43.7,-1.07,-1.31,True,sz301275
20240829,5.11,2,8,-3.72,False,8,False,2,4.96,0.78,-0.53,-3.91,False,sz002137
20250924,13.96,8,9,-0.93,False,2,False,1,13.72,0.21,-1.57,-2.72,False,sz301088
20240926,433.52,0,0,13.1,True,10,True,10,432.1,24.33,0.0,0.0,False,sz399244
20240819,3.66,10,10,-19.67,False,0,False,0,3.37,0.0,-16.44,-23.77,False,sz300511
20240926,8.48,0,0,4.01,True,10,True,10,8.26,19.34,0.0,0.0,False,sz000970
20250930,48.6,0,0,6.58,True,10,True,10,45.93,8.77,0.0,0.0,False,sz300844
20251020,29.43,1,1,4.18,False,9,False,9,29.31,8.29,-0.61,-0.31,False,sz002882
20240828,35.6,0,0,4.61,True,10,True,10,35.05,4.61,0.0,0.0,False,sz002179
20250701,16.25,0,1,-0.31,True,10,False,9,16.0,2.03,0.0,-0.31,False,sz001289
20250722,12.85,7,8,-1.71,False,3,False,2,12.71,0.23,-1.72,-2.33,False,sz003000
20240930,11.35,0,9,-1.15,True,10,False,1,10.44,10.57,0.0,-5.2,False,sz300625
20240926,6638.15,0,0,4.63,True,10,True,10,6392.08,15.36,0.0,0.0,False,sz399554
20260203,10.48,0,0,5.44,True,10,True,10,10.32,13.26,0.0,0.0,False,sz002928
20240807,12.37,4,3,2.18,False,6,False,7,12.32,9.38,-2.0,-1.78,False,sz300572
20260227,77.89,2,2,-1.28,False,8,False,8,77.62,13.61,-3.76,-1.28,False,sz301391
20240926,11.26,0,0,22.2,True,10,True,10,10.85,67.4,0.0,0.0,True,sz300015
20250722,28.41,0,1,2.14,True,10,False,9,28.33,4.93,0.0,-0.16,False,sz001323
20241120,12.92,8,9,-4.57,False,2,False,1,12.81,3.56,-2.91,-4.88,False,sz002749
20251124,17.01,0,0,7.0,True,10,True,10,16.45,10.05,0.0,0.0,False,sz301216
20250624,21.18,0,2,2.79,True,10,False,8,20.46,2.79,0.0,-0.47,False,sz301122
20240926,6.6,0,0,9.24,True,10,True,10,6.39,14.85,0.0,0.0,False,sz002707
20240925,1.49,0,0,24.83,True,10,True,10,1.49,52.35,0.0,0.0,True,sz300197
20240930,27.9,0,7,4.84,True,10,False,3,25.45,9.93,0.0,-4.66,False,sz002151
20250625,31.1,10,10,-1.45,False,0,False,0,31.08,0.0,-3.99,-3.54,False,sz003028
20250725,153.53,2,2,0.43,False,8,False,8,152.64,2.02,-0.96,-1.85,False,sz301589
20250910,53.88,4,4,2.28,False,6,False,6,53.38,2.28,-3.39,-3.66,False,sz301213
20240815,3.67,9,10,-11.44,False,1,False,0,3.65,0.0,-11.1,-11.99,False,sz000958
20240930,10.62,4,7,1.32,False,6,False,3,10.11,10.08,-3.37,-8.38,False,sz002436
20240927,1729.7,0,0,5.32,True,10,True,10,1672.47,16.8,0.0,0.0,False,sz399665
20251021,42.3,0,0,10.64,True,10,True,10,41.91,10.64,0.0,0.0,False,sz301169
20240815,11.13,9,9,-8.53,False,1,False,1,11.09,0.0,-9.74,-9.25,False,sz300643
20240821,2.95,5,5,6.78,False,5,False,5,2.91,7.12,-4.07,-5.76,False,sz002685
20240920,2.3,0,0,27.83,True,10,True,10,2.3,62.17,0.0,0.0,True,sz300324
20251225,220.38,0,0,0.09,True,10,True,10,220.37,0.09,0.0,0.0,False,sz399302
20250815,19.92,2,3,-2.31,False,8,False,7,19.86,3.41,-1.15,-2.31,False,sz300822
20240930,42.06,0,5,7.87,True,10,False,5,37.02,18.9,0.0,-6.09,False,sz300620
20240927,35.92,0,0,16.45,True,10,True,10,35.68,44.15,0.0,0.0,False,sz300073
20251219,9.37,1,4,0.32,False,9,False,6,9.2,1.49,-0.51,-1.6,False,sz002887
20240808,6.9,3,9,-9.13,False,7,False,1,6.38,0.14,-2.5,-9.13,False,sz002248
20240731,17.42,6,8,-2.93,False,4,False,2,16.85,1.55,-1.85,-3.96,False,sz000975
20251124,22.5,0,0,9.11,True,10,True,10,22.4,9.11,0.0,0.0,False,sz300988
20240930,14.3,0,9,-3.71,True,10,False,1,13.07,13.78,0.0,-8.39,False,sz300514
20240926,8.1,0,0,7.9,True,10,True,10,8.07,18.15,0.0,0.0,False,sz002761
20240927,3.86,1,5,-1.82,False,9,False,5,3.76,12.71,-1.44,-4.15,False,sz002206
20240926,4.05,0,0,3.8,True,10,True,10,4.04,11.96,0.0,0.0,False,sz000715
20240731,7.96,9,10,-9.55,False,1,False,0,7.84,0.0,-10.97,-9.55,False,sz002455
20250912,14.2,10,10,-10.21,False,0,False,0,14.1,0.0,-10.92,-10.21,False,sz002900
20240930,13.31,3,9,-4.28,False,7,False,1,11.83,10.07,-0.72,-12.1,False,sz300109
20251124,44.01,0,0,18.86,True,10,True,10,42.81,19.52,0.0,0.0,False,sz301517
20240919,10.96,0,0,14.69,True,10,True,10,10.95,22.08,0.0,0.0,False,sz002332
20240731,4.06,0,0,163.05,True,10,True,10,3.74,163.05,0.0,0.0,True,sz300147
20251103,17.01,6,6,-1.65,False,4,False,4,16.96,0.88,-1.55,-1.65,False,sz301559
20251125,12.6,4,4,1.11,False,6,False,6,12.59,2.62,-2.66,-2.78,False,sz300975
20240927,11682.74,0,0,2.68,True,10,True,10,11293.36,12.69,0.0,0.0,False,sz399406
20240927,2.39,0,0,9.21,True,10,True,10,2.31,28.03,0.0,0.0,False,sz300420
20240808,49.59,0,0,0.48,True,10,True,10,47.97,1.96,0.0,0.0,False,sz000538
20240926,7.83,0,0,22.48,True,10,True,10,7.72,28.74,0.0,0.0,True,sz002856
20240913,9.06,7,7,32.56,False,3,False,3,8.98,32.56,-14.25,-15.67,True,sz300210
20240930,6.04,9,9,-9.11,False,1,False,1,5.97,2.98,-7.83,-10.26,False,sz000822
20250630,29.07,10,10,-1.41,False,0,False,0,29.0,0.0,-2.84,-3.06,False,sz300916
20240926,1028.81,0,0,10.24,True,10,True,10,1003.16,23.55,0.0,0.0,False,sz399236
20240927,11.04,0,1,3.17,True,10,False,9,10.92,7.7,0.0,-0.18,False,sz002818
20240924,4.76,0,0,20.8,True,10,True,10,4.72,31.09,0.0,0.0,True,sz002065
20240927,6.26,0,0,8.31,True,10,True,10,6.26,22.84,0.0,0.0,False,sz000576
20251027,48.59,4,4,-1.23,False,6,False,6,48.55,2.57,-1.68,-1.69,False,sz001395
20240801,6.44,10,10,-1.09,False,0,False,0,6.42,0.0,-7.07,-7.3,False,sz002636
20240927,4.38,0,1,4.11,True,10,False,9,4.35,18.04,0.0,-0.68,False,sz002298
20240802,8.21,5,7,-6.94,False,5,False,3,7.89,14.37,-3.48,-6.94,False,sz000011
20250904,12.68,0,0,5.28,True,10,True,10,12.66,9.62,0.0,0.0,False,sz300958
20250625,50.68,0,1,4.81,True,10,False,9,50.49,5.52,0.0,-0.1,False,sz301327
20250724,58.99,2,2,12.65,False,8,False,8,58.63,13.75,-0.61,-1.2,False,sz300776
20240912,8.73,1,4,20.16,False,9,False,6,8.33,20.16,-0.94,-5.96,True,sz002649
20240814,10.77,8,9,-0.46,False,2,False,1,10.71,1.11,-2.52,-2.51,False,sz300115
20251212,51.29,9,10,-6.71,False,1,False,0,49.7,0.0,-4.83,-7.45,False,sz001223
20240806,5.34,4,5,6.74,False,6,False,5,5.26,22.28,-8.17,-8.99,False,sz300472
20250815,43.38,0,1,3.27,True,10,False,9,42.1,3.69,0.0,-0.35,False,sz301291
20250811,34.02,0,2,2.82,True,10,False,8,32.73,3.64,0.0,-2.15,False,sz301358
20250624,38.5,2,2,9.56,False,8,False,8,38.49,9.56,-0.22,-0.39,False,sz300709
20240801,7.19,3,8,-5.7,False,7,False,2,6.77,9.6,-1.43,-6.54,False,sz000547
20251015,35.02,4,6,0.74,False,6,False,4,34.31,1.74,-2.65,-4.14,False,sz301022
20240806,2.43,9,9,-23.46,False,1,False,1,2.42,9.88,-19.96,-23.46,False,sz002607
20240807,6.59,0,2,14.87,True,10,False,8,6.38,24.89,0.0,-0.76,False,sz002037
20240925,8.77,0,0,3.31,True,10,True,10,8.72,16.19,0.0,0.0,False,sz000524
20240731,5.33,0,0,3.75,True,10,True,10,5.07,4.13,0.0,0.0,False,sz002550
20251124,5.54,0,0,39.35,True,10,True,10,5.51,39.35,0.0,0.0,True,sz301526
20240927,26.4,0,0,9.2,True,10,True,10,26.11,25.3,0.0,0.0,False,sz300596
20240912,8.56,7,7,17.4,False,3,False,3,8.55,17.4,-5.33,-6.19,False,sz002079
20250625,38.32,3,9,-2.95,False,7,False,1,37.2,2.43,-1.02,-3.63,False,sz301568
20250908,15.5,8,7,-4.58,False,2,False,3,15.47,1.94,-5.34,-4.58,False,sz002982
20240808,2.55,8,8,-5.88,False,2,False,2,2.55,1.57,-5.57,-5.88,False,sz000797
20240807,7.14,10,9,-5.18,False,0,False,1,7.11,0.0,-5.36,-5.18,False,sz002284
20240819,2.4,10,10,-8.75,False,0,False,0,2.32,0.0,-14.26,-18.33,False,sz300242
20240807,8.23,9,9,-3.04,False,1,False,1,8.14,0.73,-3.14,-3.77,False,sz300611
20240930,21.99,0,5,5.05,True,10,False,5,20.41,20.01,0.0,-5.78,False,sz300042
20240927,2169.46,0,0,5.28,True,10,True,10,2056.56,19.37,0.0,0.0,False,sz399350
20241008,3.94,9,10,-13.96,False,1,False,0,3.7,0.0,-13.01,-20.82,False,sz300376
20251113,40.75,10,10,-11.56,False,0,False,0,39.85,0.0,-11.62,-14.04,False,sz301595
20251124,16.25,2,6,0.49,False,8,False,4,15.85,0.68,-0.97,-2.46,False,sz300797
20240731,6.7,8,10,-7.61,False,2,False,0,6.66,0.0,-7.7,-7.61,False,sz000410
20240925,5.33,0,0,6.94,True,10,True,10,5.29,16.7,0.0,0.0,False,sz002103
20240927,4029.62,0,0,9.98,True,10,True,10,3826.85,20.52,0.0,0.0,False,sz399679
20240902,2.15,0,0,5.12,True,10,True,10,2.09,20.0,0.0,0.0,False,sz300338
20250730,17.34,0,9,-2.77,True,10,False,1,16.44,0.46,0.0,-3.81,False,sz002931
20250807,11.58,2,2,1.99,False,8,False,8,11.56,2.85,-0.79,-0.86,False,sz301116
20240806,1.75,0,0,5.14,True,10,True,10,1.72,12.0,0.0,0.0,False,sz200706
20260121,17.34,9,9,-2.83,False,1,False,1,17.28,0.06,-5.31,-5.65,False,sz300994
20240730,20.88,0,8,-2.63,True,10,False,2,20.05,4.02,0.0,-3.4,False,sz300508
20251020,29.28,0,0,4.54,True,10,True,10,28.8,5.16,0.0,0.0,False,sz301222
20240930,10.01,0,9,-0.9,True,10,False,1,9.21,4.2,0.0,-6.39,False,sz002254
20250701,17.0,8,10,-7.41,False,2,False,0,16.48,0.0,-3.9,-7.41,False,sz300673
20240816,3.58,8,10,-4.47,False,2,False,0,3.44,0.0,-6.2,-9.5,False,sz300292
20260407,24.33,1,1,-5.63,False,7,False,7,23.75,3.08,-5.1,-5.63,False,sz301158
20251103,47.16,7,8,-4.9,False,3,False,2,46.7,3.56,-4.61,-4.9,False,sz001317
20240930,3.86,0,4,2.07,True,10,False,6,3.42,9.58,0.0,-4.4,False,sz300021
20240815,11.36,8,9,-1.67,False,2,False,1,11.34,0.18,-6.01,-6.34,False,sz300546
20240927,1.99,0,0,6.03,True,10,True,10,1.95,14.57,0.0,0.0,False,sz000709
20241028,11.61,7,7,6.89,False,3,False,3,11.46,6.89,-3.8,-5.25,False,sz000922
20250818,116.47,1,1,11.62,False,9,False,9,116.32,11.62,-1.43,-1.58,False,sz301269
20240816,4.04,2,2,20.54,False,8,False,8,4.02,20.54,-3.0,-3.47,True,sz300310
20240926,1348.08,0,0,6.86,True,10,True,10,1339.37,20.15,0.0,0.0,False,sz399651
20240927,10.36,0,0,5.69,True,10,True,10,10.34,18.15,0.0,0.0,False,sz002402
20240827,3.78,10,10,-12.7,False,0,False,0,3.77,0.0,-12.04,-12.96,False,sz002398
20260129,41.74,0,0,24.94,True,10,True,10,39.32,24.94,0.0,0.0,True,sz300991
20240731,3.44,0,3,-0.29,True,10,False,7,3.35,1.74,0.0,-1.74,False,sz002165
20240919,14.8,0,0,30.2,True,10,True,10,14.75,57.3,0.0,0.0,True,sz002232
20240926,7.62,0,5,-1.84,True,10,False,5,7.53,17.98,0.0,-2.62,False,sz000721
20251021,27.13,0,0,5.2,True,10,True,10,27.05,5.2,0.0,0.0,False,sz301170
20240731,9.73,0,0,15.31,True,10,True,10,9.62,15.31,0.0,0.0,False,sz002755
20240930,9.58,1,9,-6.58,False,9,False,1,8.57,9.39,-0.19,-10.75,False,sz300009
20240930,18.5,0,5,9.46,True,10,False,5,16.39,17.35,0.0,-6.11,False,sz300520
20240830,11.23,3,4,-4.27,False,7,False,6,11.06,6.14,-4.15,-4.27,False,sz000888
20250624,41.37,0,1,1.23,True,10,False,9,39.9,5.56,0.0,-0.6,False,sz301459
20240823,7.12,4,4,21.89,False,6,False,6,7.08,37.47,-4.19,-5.19,True,sz300047
20250625,47.69,1,1,10.57,False,9,False,9,47.5,16.65,-0.06,-0.59,False,sz003031
20240926,1.65,0,0,7.88,True,10,True,10,1.63,22.42,0.0,0.0,False,sz000592
20240926,3.19,0,0,5.64,True,10,True,10,3.05,17.24,0.0,0.0,False,sz002081
20251110,43.3,3,10,-8.29,False,7,False,0,41.55,0.0,-3.28,-8.41,False,sz300888
20240902,7.04,10,10,-11.93,False,0,False,0,6.9,0.0,-8.66,-11.93,False,sz300414
20240930,33.35,5,7,10.46,False,5,False,3,32.56,10.46,-6.73,-9.03,False,sz002281
20240927,17.22,0,3,-0.06,True,10,False,7,16.13,10.34,0.0,-2.26,False,sz000792
20240927,4076.07,0,0,8.79,True,10,True,10,3768.14,25.54,0.0,0.0,False,sz399432
20240927,3.8,0,0,13.95,True,10,True,10,3.7,32.89,0.0,0.0,False,sz300173
20250414,4.73,0,0,4.23,True,10,True,10,4.62,12.47,0.0,0.0,False,sz300209
20250724,15.07,0,3,2.79,True,10,False,7,14.72,3.12,0.0,-0.86,False,sz300721
20241014,1.77,0,2,10.04,True,10,False,8,1.75,11.0,0.0,-1.41,False,sz000615
20240927,2.82,2,2,5.67,False,8,False,8,2.82,8.87,-1.81,-3.19,False,sz002306
20240731,4532.07,10,10,-4.27,False,0,False,0,4518.72,0.0,-4.12,-4.58,False,sz399966
20240919,7.6,1,2,16.3,False,9,False,8,7.52,26.04,-0.29,-1.32,False,sz002661
20240927,822.0,0,0,2.5,True,10,True,10,810.33,13.1,0.0,0.0,False,sz399681
20250624,24.0,0,2,2.04,True,10,False,8,23.6,2.04,0.0,-0.29,False,sz301313
20240926,125.99,0,0,2.89,True,10,True,10,123.19,23.61,0.0,0.0,False,sz000858
20240925,14.15,0,0,9.26,True,10,True,10,14.14,23.53,0.0,0.0,False,sz000025
20260302,206.8,5,10,-11.32,False,5,False,0,194.73,0.0,-8.3,-13.75,False,sz301489
20250818,15.6,8,10,-6.67,False,2,False,0,15.5,0.0,-6.28,-6.67,False,sz301027
20240924,1.97,0,0,12.18,True,10,True,10,1.97,27.92,0.0,0.0,False,sz000816
20250905,24.25,4,5,14.14,False,6,False,5,24.02,14.14,-2.43,-2.23,False,sz300922
20240927,2.78,0,0,1.8,True,10,True,10,2.78,12.59,0.0,0.0,False,sz002578
20240927,9.25,0,0,7.57,True,10,True,10,9.17,25.4,0.0,0.0,False,sz300224
20240731,25.46,1,1,5.54,False,9,False,9,25.35,21.56,-0.37,-0.82,False,sz002785
20240731,9.66,10,10,-4.07,False,0,False,0,9.61,0.0,-7.67,-7.17,False,sz002862
20240930,62.07,9,9,-13.1,False,1,False,1,61.03,3.38,-15.54,-17.1,False,sz300492
20240927,2636.75,0,0,2.71,True,10,True,10,2553.85,12.85,0.0,0.0,False,sz399649
20240926,2.41,0,3,-2.07,True,10,False,7,2.26,12.44,0.0,-2.07,False,sz002133
20250624,18.74,4,4,2.08,False,6,False,6,18.63,2.08,-2.47,-2.35,False,sz002886
20250630,22.3,10,10,-6.1,False,0,False,0,22.04,0.0,-6.34,-7.22,False,sz300840
20240927,4161.98,0,0,18.13,True,10,True,10,3957.04,25.31,0.0,0.0,False,sz399360
20240815,22.0,10,10,-5.07,False,0,False,0,21.96,0.0,-6.46,-6.36,False,sz300346
20240809,7.98,10,10,-11.65,False,0,False,0,7.97,0.0,-11.36,-11.65,False,sz300621
20240813,28.34,9,9,-8.85,False,1,False,1,28.27,0.32,-9.24,-8.85,False,sz300576
20251028,11.39,4,5,1.58,False,6,False,5,11.32,1.58,-1.77,-2.28,False,sz301395
20240926,6714.91,0,0,5.57,True,10,True,10,6490.14,16.01,0.0,0.0,False,sz399550
20240924,13.75,0,1,14.03,True,10,False,9,13.54,26.32,0.0,-0.58,False,sz000739
20260130,44.18,6,6,-4.37,False,4,False,4,43.82,5.12,-4.29,-4.37,False,sz301168
20240731,5.63,8,8,-5.86,False,2,False,2,5.63,5.33,-7.91,-7.82,False,sz300011
20250625,15.51,5,10,-2.45,False,5,False,0,15.28,0.0,-1.02,-3.55,False,sz002962
20240927,15.41,0,0,14.54,True,10,True,10,14.94,32.19,0.0,0.0,False,sz300538
20240815,15.9,8,10,-14.03,False,2,False,0,15.46,0.0,-15.15,-17.11,False,sz000777
20240927,5.3,8,8,-5.09,False,2,False,2,5.25,10.18,-6.68,-6.98,False,sz002264
20240927,1343.71,0,0,7.39,True,10,True,10,1278.84,21.01,0.0,0.0,False,sz399804
20240927,10.23,0,0,5.96,True,10,True,10,9.93,23.06,0.0,0.0,False,sz300196
20240927,11.6,0,0,5.17,True,10,True,10,11.36,17.93,0.0,0.0,False,sz002703
20250624,10.78,0,1,5.4,True,10,False,9,10.66,5.4,0.0,-0.28,False,sz301126
20240912,13.41,1,2,14.02,False,9,False,8,13.22,14.02,-2.05,-3.58,False,sz002150
20240902,5.64,10,10,-8.33,False,0,False,0,5.59,0.0,-6.96,-8.33,False,sz002099
20241008,13.56,9,10,-8.26,False,1,False,0,13.28,0.0,-10.5,-13.2,False,sz002299
20251128,32.58,10,10,-9.33,False,0,False,0,32.4,0.0,-9.13,-9.33,False,sz300890
20241008,20.37,10,10,-17.28,False,0,False,0,19.24,0.0,-18.65,-24.59,False,sz300396
20250624,69.1,0,0,9.06,True,10,True,10,67.18,17.68,0.0,0.0,False,sz301326
20250908,35.7,9,9,-0.56,False,1,False,1,35.63,0.0,-2.7,-2.94,False,sz300777
20240802,8.46,4,2,0.35,False,6,False,8,8.45,3.43,-1.0,-0.35,False,sz002637
20240926,13.42,0,0,2.68,True,10,True,10,13.28,16.32,0.0,0.0,False,sz002484
20240930,5.03,9,9,-8.35,False,1,False,1,4.98,1.59,-7.48,-9.34,False,sz000539
20240926,7.38,0,1,2.03,True,10,False,9,7.32,12.87,0.0,-0.27,False,sz002679
20250624,4.0,0,0,2.03,True,10,True,10,3.97,2.28,0.0,0.0,False,sz001213
20240926,53.18,0,0,23.99,True,10,True,10,53.02,33.11,0.0,0.0,True,sz002049
20250624,16.4,0,0,4.7,True,10,True,10,16.36,5.98,0.0,0.0,False,sz301516
20260203,217.57,4,4,-3.62,False,6,False,6,215.61,1.58,-4.93,-4.39,False,sz301345
20240815,3.35,10,10,-9.5,False,0,False,0,3.34,0.0,-9.06,-9.5,False,sz000514
20240930,17.21,7,9,-10.05,False,3,False,1,16.09,4.59,-5.94,-12.78,False,sz002007
20250929,79.58,3,1,1.45,False,7,False,9,79.43,8.95,-2.02,-0.85,False,sz301622
20240801,5.56,6,6,-5.76,False,4,False,4,5.52,17.63,-6.52,-6.12,False,sz002651
20250630,48.8,0,0,1.89,True,10,True,10,48.41,2.32,0.0,0.0,False,sz301289
20250630,22.88,9,10,-3.72,False,1,False,0,22.38,0.0,-1.99,-4.24,False,sz300711
20240930,14.54,9,9,-11.7,False,1,False,1,13.6,2.2,-6.18,-13.83,False,sz000625
20240815,2.68,10,10,-10.82,False,0,False,0,2.66,0.0,-13.14,-14.17,False,sz002565
20241112,11.79,10,10,-11.54,False,0,False,0,11.71,0.0,-10.36,-13.4,False,sz300630
20240930,24.39,5,10,-5.88,False,5,False,0,22.9,0.0,-2.9,-8.71,False,sz002831
20240927,8.43,0,0,24.07,True,10,True,10,7.97,24.07,0.0,0.0,True,sz002185
20240909,8.72,7,10,-12.16,False,3,False,0,7.76,0.0,-7.09,-17.78,False,sz300143
20240912,7.09,0,0,35.0,True,10,True,10,6.49,35.0,0.0,0.0,True,sz300277
20240927,9833.64,0,1,2.99,True,10,False,9,9425.57,15.39,0.0,-0.3,False,sz399398
20240927,13.02,0,0,19.2,True,10,True,10,12.45,35.56,0.0,0.0,False,sz300424
20240925,2662.42,0,0,13.69,True,10,True,10,2628.29,29.12,0.0,0.0,False,sz399402
20251031,25.25,9,9,-4.67,False,1,False,1,25.1,6.06,-5.09,-4.67,False,sz301190
